t cv_0(t) h(t)
1.872000000000000000e+06 1.205458887212446539e+00 2.055026522373706171e-02
1.873000000000000000e+06 4.404732182398286566e-01 2.529587959096853134e-02
1.874000000000000000e+06 7.722641937625664317e-03 3.102050995747187082e-02
1.875000000000000000e+06 3.748404930233676935e-01 2.681790881347238809e-02
1.876000000000000000e+06 1.276807463315281221e-02 3.074120839836913185e-02
1.877000000000000000e+06 -1.104796673495080039e+00 1.923157654320977947e-02
1.878000000000000000e+06 -1.224616199082689372e+00 2.111527959558463438e-02
1.879000000000000000e+06 -1.054339320047149142e+00 1.879859659756301718e-02
1.880000000000000000e+06 -1.182332777149661895e+00 2.005133063772188834e-02
1.881000000000000000e+06 -9.239919541919238144e-01 1.883594598135942405e-02
1.882000000000000000e+06 -5.397462493716670417e-01 2.370913872653528098e-02
1.883000000000000000e+06 -7.309800378612952843e-01 2.060189301756525787e-02
1.884000000000000000e+06 -6.573118151845207535e-01 2.119327606937778177e-02
1.885000000000000000e+06 -1.273643330647419303e+00 2.251045154498758361e-02
1.886000000000000000e+06 -1.013644027585987040e+00 1.856934037974549215e-02
1.887000000000000000e+06 -8.921697251892627412e-01 1.882845583011076573e-02
1.888000000000000000e+06 -9.468466008147515822e-01 1.852939484345805105e-02
1.889000000000000000e+06 -9.804106284450557762e-01 1.837479831035702602e-02
1.890000000000000000e+06 -5.664474145952271833e-01 2.277087505304045689e-02
1.891000000000000000e+06 -8.832124013835562781e-01 1.867236465725342562e-02
1.892000000000000000e+06 -1.163907612963966054e+00 1.956405713408728222e-02
1.893000000000000000e+06 -1.064546603999015240e+00 1.847566431294321576e-02
1.894000000000000000e+06 -9.569805154184694018e-01 1.822997456402875721e-02
1.895000000000000000e+06 -9.587248126332252873e-01 1.813825119624870585e-02
1.896000000000000000e+06 -1.173685331172612978e+00 1.957618586043781417e-02
1.897000000000000000e+06 -6.524352897050328393e-01 2.105698168682290650e-02
1.898000000000000000e+06 -8.558816917157612281e-01 1.871584310895820641e-02
1.899000000000000000e+06 -8.884316503287136291e-01 1.833219377590740440e-02
1.900000000000000000e+06 -1.008072842652000256e+00 1.798910583682979125e-02
1.901000000000000000e+06 -1.094218686920086725e+00 1.844614686775021203e-02
1.902000000000000000e+06 -1.345898519260658510e+00 2.613736593321495938e-02
1.903000000000000000e+06 -9.245966932421704199e-01 1.798329437540941572e-02
1.904000000000000000e+06 -1.040806774216242875e-01 3.027178363625845567e-02
1.905000000000000000e+06 3.926634205580840087e-01 2.620510403342127259e-02
1.906000000000000000e+06 4.756191387100439094e-01 2.411453318256689612e-02
1.907000000000000000e+06 -1.820916369950307534e-01 2.931677776254734691e-02
1.908000000000000000e+06 -3.779804512506207970e-01 2.695854224683100209e-02
1.909000000000000000e+06 -5.216749866813250591e-01 2.383774278196608420e-02
1.910000000000000000e+06 -3.376117880278899919e-01 2.743394266490448152e-02
1.911000000000000000e+06 -4.485994612781115665e-01 2.546265713302454936e-02
1.912000000000000000e+06 -1.094465560813276950e+00 1.834909310721228801e-02
1.913000000000000000e+06 -6.886462615239254959e-01 2.059109524648282397e-02
1.914000000000000000e+06 -2.769758299306598892e-01 2.818982627688413484e-02
1.915000000000000000e+06 2.474199265830899219e-01 2.888026110104019439e-02
1.916000000000000000e+06 3.543174830728376690e-01 2.677232126720541922e-02
1.917000000000000000e+06 7.998940133666675445e-01 1.978061464463155145e-02
1.918000000000000000e+06 5.549655171702800871e-01 2.299326491824966665e-02
1.919000000000000000e+06 -1.870063100419383229e-01 2.889278424361691605e-02
1.920000000000000000e+06 -1.249189903055581752e+00 2.125549236155059932e-02
1.921000000000000000e+06 1.289725775475260849e-01 2.993606705373439564e-02
1.922000000000000000e+06 -5.007785484579677787e-02 3.028106890909257332e-02
1.923000000000000000e+06 -7.802157479911046023e-01 1.954677388926014114e-02
1.924000000000000000e+06 -1.131802751332999568e+00 1.864345889388363195e-02
1.925000000000000000e+06 -1.009631437493456740e+00 1.773227073310210816e-02
1.926000000000000000e+06 -1.050425898842363148e+00 1.779634706545275141e-02
1.927000000000000000e+06 -1.298535889197631521e+00 2.313334554439474416e-02
1.928000000000000000e+06 -1.415813844913195396e+00 3.185284707485960126e-02
1.929000000000000000e+06 -1.379316291449143694e+00 2.810113069651068440e-02
1.930000000000000000e+06 -1.401943964899338813e+00 2.994117941220763787e-02
1.931000000000000000e+06 -1.127954601187521444e+00 1.840938732114816637e-02
1.932000000000000000e+06 -1.238314163898827758e+00 2.053934277684696386e-02
1.933000000000000000e+06 -1.115049770030197340e+00 1.813704703765756793e-02
1.934000000000000000e+06 -1.358453099960815313e+00 2.606032855754447652e-02
1.935000000000000000e+06 -1.406083575955311415e+00 2.992551568967892830e-02
1.936000000000000000e+06 -9.804213766585625489e-01 1.754567435652177806e-02
1.937000000000000000e+06 -7.670579171464173562e-01 1.962948166658692525e-02
1.938000000000000000e+06 -3.800394312341544012e-01 2.631416114661615582e-02
1.939000000000000000e+06 -1.161323714514352901e+00 1.865383609850682425e-02
1.940000000000000000e+06 -1.277699383716211168e+00 2.157678457984715803e-02
1.941000000000000000e+06 -1.392982414093192345e+00 2.837655316767985839e-02
1.942000000000000000e+06 -8.664098416421680549e-01 1.818359925939579472e-02
1.943000000000000000e+06 -1.165038495603642144e+00 1.858194549098222959e-02
1.944000000000000000e+06 -1.361076061443564633e+00 2.561850668187781732e-02
1.945000000000000000e+06 -1.449495129029594986e+00 3.457822931676084177e-02
1.946000000000000000e+06 -1.474569052090247911e+00 3.819696713452075398e-02
1.947000000000000000e+06 -1.481129663190795753e+00 3.895104453050130672e-02
1.948000000000000000e+06 -1.472768000761303764e+00 3.713160980037692738e-02
1.949000000000000000e+06 -1.445714253484223111e+00 3.280276923338443229e-02
1.950000000000000000e+06 -1.394916247128772602e+00 2.727352282956596596e-02
1.951000000000000000e+06 -1.121544272358268701e+00 1.792988899306174541e-02
1.952000000000000000e+06 -8.090039549565547494e-01 1.884583686973508032e-02
1.953000000000000000e+06 -1.568988811645552484e-01 2.891333127665149036e-02
1.954000000000000000e+06 -4.929592137846763866e-01 2.425642820495638868e-02
1.955000000000000000e+06 -2.444191925366233642e-01 2.801541052349280914e-02
1.956000000000000000e+06 9.561620695826160421e-02 2.975446126924039675e-02
1.957000000000000000e+06 -3.603642739692569652e-01 2.631839769454986933e-02
1.958000000000000000e+06 2.937345355631361121e-01 2.769126716067662683e-02
1.959000000000000000e+06 2.724521268859018130e-01 2.785445111760198253e-02
1.960000000000000000e+06 2.893394584133824887e-01 2.736774862298492830e-02
1.961000000000000000e+06 -1.457107006560035348e-02 3.002025030715256906e-02
1.962000000000000000e+06 6.272710759535459202e-01 2.220250741227328128e-02
1.963000000000000000e+06 -1.304391962546672668e-01 2.884842366400951208e-02
1.964000000000000000e+06 -3.477092810767003495e-01 2.633122078926174170e-02
1.965000000000000000e+06 -4.930632353133561629e-01 2.402408775295200929e-02
1.966000000000000000e+06 -8.465393238006897469e-01 1.823955504117960244e-02
1.967000000000000000e+06 -1.142199218587796716e+00 1.807960937026092604e-02
1.968000000000000000e+06 -6.920666085651281385e-01 2.025898252295002880e-02
1.969000000000000000e+06 -1.152938144274909815e+00 1.813857712457960306e-02
1.970000000000000000e+06 -2.777714787870382285e-01 2.722727030820372429e-02
1.971000000000000000e+06 -5.288859592959679334e-01 2.301189624535194059e-02
1.972000000000000000e+06 -1.008403284389541188e+00 1.730978903019694815e-02
1.973000000000000000e+06 -5.300451207339949011e-01 2.284429571361762390e-02
1.974000000000000000e+06 3.514174987612463386e-01 2.622354584892617330e-02
1.975000000000000000e+06 -5.461635521525397274e-02 2.950177326366545949e-02
1.976000000000000000e+06 7.139825355068220303e-03 2.953163224335611514e-02
1.977000000000000000e+06 9.125455837122418146e-01 1.900127929997049922e-02
1.978000000000000000e+06 7.586093607246362502e-01 2.003580587849284819e-02
1.979000000000000000e+06 9.003545689304686128e-01 1.892509992765158133e-02
1.980000000000000000e+06 5.590734074597875081e-01 2.271851976841720439e-02
1.981000000000000000e+06 1.166087695450436446e+00 1.968825932949666221e-02
1.982000000000000000e+06 1.146018624975473577e+00 1.928647758041445587e-02
1.983000000000000000e+06 8.526960234159405294e-01 1.909494397542139954e-02
1.984000000000000000e+06 1.118344795736848640e+00 1.890305612827614459e-02
1.985000000000000000e+06 8.885670937125756952e-01 1.879089956466390918e-02
1.986000000000000000e+06 1.374442652661005404e+00 2.738709200786036690e-02
1.987000000000000000e+06 1.034988587097306567e+00 1.873295827192704779e-02
1.988000000000000000e+06 1.077052385890634678e+00 1.858832121863960435e-02
1.989000000000000000e+06 1.007026504675207379e+00 1.861433891028867887e-02
1.990000000000000000e+06 8.806281604586818634e-01 1.869027210329168853e-02
1.991000000000000000e+06 7.655601501082440752e-01 1.970229690665476971e-02
1.992000000000000000e+06 8.837649117565216095e-01 1.854768503370215343e-02
1.993000000000000000e+06 6.615066431933585012e-01 2.140715614790176732e-02
1.994000000000000000e+06 4.094626276638483886e-01 2.497016543101526417e-02
1.995000000000000000e+06 3.629007960897577822e-01 2.570494067260889123e-02
1.996000000000000000e+06 6.766998302665556686e-01 2.101816072483739598e-02
1.997000000000000000e+06 1.019084908173087500e+00 1.846383733825166656e-02
1.998000000000000000e+06 7.723860461961434831e-01 1.938199082730565626e-02
1.999000000000000000e+06 8.412237012822945115e-01 1.866608188559404705e-02
2.000000000000000000e+06 5.704626687536163976e-01 2.233607494535235286e-02
